EvaluationBodyId_anon,PersonId_anon,Country,Country_De,Country_Fr
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,04011925-70a2-4766-8f44-bb20e88440cb,Switzerland,Schweiz,Suisse
c603d4f1-f880-49f9-a55b-74cc4ca692d7,04011925-70a2-4766-8f44-bb20e88440cb,Switzerland,Schweiz,Suisse
6976376e-9575-4972-916c-c70a6e3e3e53,04011925-70a2-4766-8f44-bb20e88440cb,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,02b6f57c-5668-4c28-b660-10b584128635,UK,UK,UK
69b887b9-c480-48c6-aba1-352fef583c6f,02b6f57c-5668-4c28-b660-10b584128635,UK,UK,UK
97186624-1f26-47c7-88eb-51d9419dee89,2288b9c2-49db-40e8-a96c-98cfc9a944f8,USA,USA,États-Unis
8682bac2-a6cb-4aec-8ddf-c205188ddda8,196be2b1-ca1a-41eb-a15e-22954ba713c9,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,196be2b1-ca1a-41eb-a15e-22954ba713c9,Switzerland,Schweiz,Suisse
55e24273-e4b9-48c2-8174-47f7222aff5e,c261dcc9-504d-4ea4-b883-4cf0cda6b433,Germany,Deutschland,Allemagne
55e24273-e4b9-48c2-8174-47f7222aff5e,37b48471-fbca-4070-af7b-41cefa2838c9,Netherlands,Niederlande,Pays-Bas
ad6d969c-cfea-451c-98ec-7c8f1d46d103,c859f5ee-89b0-4f69-9cc1-5a41efca85d5,France,Frankreich,France
69b887b9-c480-48c6-aba1-352fef583c6f,c859f5ee-89b0-4f69-9cc1-5a41efca85d5,France,Frankreich,France
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,e6dc73c4-36bb-417d-9a81-c23adbf2cf09,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,004bf399-bd19-4a58-846a-33555f240e4c,Germany,Deutschland,Allemagne
69b887b9-c480-48c6-aba1-352fef583c6f,004bf399-bd19-4a58-846a-33555f240e4c,Germany,Deutschland,Allemagne
129d4134-597f-4cac-b801-83e3eade11d1,680bf249-597a-4917-b591-f74aab7fc50d,Switzerland,Schweiz,Suisse
a116c543-3fe9-4b2b-974e-6a663b897123,c70c592f-4828-48c4-aa65-f718102d8a1e,Switzerland,Schweiz,Suisse
17fd0255-f8e5-41e2-8228-570bf97f11c3,c70c592f-4828-48c4-aa65-f718102d8a1e,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,7fbb9f89-2012-4f58-90cc-12c111b9f856,Switzerland,Schweiz,Suisse
598f6fbf-9fc4-491d-afe0-a9ff748260be,c32230a2-78d0-46b4-9dc9-ee065dc850ff,USA,USA,États-Unis
129d4134-597f-4cac-b801-83e3eade11d1,6aef1343-eece-4145-88f6-36ead0b1c0f3,Switzerland,Schweiz,Suisse
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,76de7560-245b-453a-b762-b399c50d2e90,Switzerland,Schweiz,Suisse
4748dbfa-4371-4c0d-a202-62b5de7fa674,fbeec2e1-de59-487a-90f2-b1ebc9e996cd,USA,USA,États-Unis
81f836ab-e81d-4b6d-9316-61a60fe065e4,12211652-0286-4c53-9976-345d69ea6f6f,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,a5d39952-168f-4d92-a7b3-f946b9887d36,Switzerland,Schweiz,Suisse
8682bac2-a6cb-4aec-8ddf-c205188ddda8,0a93fed9-6ad5-4a97-827c-1ae24242509a,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,0a93fed9-6ad5-4a97-827c-1ae24242509a,Switzerland,Schweiz,Suisse
aa3d489f-33d0-4fc4-b8ed-830e3b6771e0,e5ccdac0-a6bf-43c3-a8ea-d67b4e966cf8,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,4a6992dd-606a-4b7c-be74-d4ec61c66a9a,Switzerland,Schweiz,Suisse
50a48a5c-aec9-4cd2-89f8-d27c29300902,5b75d35f-2607-4193-b81d-fc7e9c9c0095,Switzerland,Schweiz,Suisse
7ea7499c-6220-406c-9019-21ce19b408d4,7f8fffbc-5306-431d-8803-8df60580fa8e,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,9606d5db-e61d-4a7a-9b87-33269f1fe149,Germany,Deutschland,Allemagne
bac925b3-44f9-461c-82c4-708e9835d447,363a819c-fa58-4141-9951-c1031960a9ba,Switzerland,Schweiz,Suisse
6976376e-9575-4972-916c-c70a6e3e3e53,363a819c-fa58-4141-9951-c1031960a9ba,Switzerland,Schweiz,Suisse
72c84ac7-e12c-4977-8058-61dacfefdc8f,604bc426-006e-4003-a1b0-44e698b58744,Switzerland,Schweiz,Suisse
c5c7a54c-0205-4fc9-b0ce-7caabf29cd63,6bfde72d-97a7-4e8d-91df-afbd846dde8c,Germany,Deutschland,Allemagne
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,c7d28116-1594-478c-9b66-383d8b7fa99e,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,607d1e51-752a-4c78-a90f-a6441b4f29c4,Switzerland,Schweiz,Suisse
69bbaef9-c25c-4b7f-95c0-7b888f36ac55,fb1084c2-889c-47d0-8341-9e3b178f8d9b,Germany,Deutschland,Allemagne
17fd0255-f8e5-41e2-8228-570bf97f11c3,93c41965-fd87-4b73-9c59-26ea41dbd437,Switzerland,Schweiz,Suisse
c5d791d3-cf37-4f23-9bae-96972f6808a8,83a68eca-d41f-4f94-b6dc-75cbf31fce11,Switzerland,Schweiz,Suisse
b3c9191f-98a5-42a3-a003-7b9f1ab703e2,ef393a1c-c6c8-481f-8738-1578728a4f62,UK,UK,UK
a0599183-1f3a-4a47-a8b6-4cbce1acf662,261b808c-ad83-4714-9835-501f7ffeaf2b,Germany,Deutschland,Allemagne
bb897d08-4bae-47e5-a127-058facff6bd4,315791a0-86b4-4255-b6e6-9615c41abcbf,Switzerland,Schweiz,Suisse
4748dbfa-4371-4c0d-a202-62b5de7fa674,eddbaca5-9edc-4771-b83d-5ae186c94885,Switzerland,Schweiz,Suisse
79e64163-158f-4b32-bd08-563a2d01bc0a,eddbaca5-9edc-4771-b83d-5ae186c94885,Switzerland,Schweiz,Suisse
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,cd90503f-b9d3-43d6-a38d-1c4b300f98be,Switzerland,Schweiz,Suisse
603141ea-50f1-4d93-b939-bc27bd0e846e,122ef8be-e269-413d-9436-502c010dc64c,Germany,Deutschland,Allemagne
3a026fe0-c4e8-4652-8ad9-b707a4e59c99,56ca0f25-79cf-4ef2-a7f8-45e567abb6d5,Switzerland,Schweiz,Suisse
0e7eb7c6-308a-4491-8415-5089a342af30,f82abdfe-5260-462d-9d03-071114cbb5fd,Switzerland,Schweiz,Suisse
bb897d08-4bae-47e5-a127-058facff6bd4,54e6f567-d7d8-4aa0-9266-ed2639021508,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,ab740612-2fc6-4043-9eda-cfe8733b75e6,Switzerland,Schweiz,Suisse
55e24273-e4b9-48c2-8174-47f7222aff5e,e1fd9b20-6ded-4c2f-8827-b66e3b63c89f,UK,UK,UK
129d4134-597f-4cac-b801-83e3eade11d1,525cf3ac-1f5e-4c6c-a6bb-0d8b9d4f3ed6,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,525cf3ac-1f5e-4c6c-a6bb-0d8b9d4f3ed6,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,32f41653-9c11-42a9-a154-2e370a6b26f8,Germany,Deutschland,Allemagne
69b887b9-c480-48c6-aba1-352fef583c6f,32f41653-9c11-42a9-a154-2e370a6b26f8,Germany,Deutschland,Allemagne
d65045a2-0b53-4e9e-bd37-7f84c191b9ff,a37c5421-4991-46c6-8129-9239ed437a3e,Switzerland,Schweiz,Suisse
855f8d2c-a59a-4916-b0aa-cb78437217fa,363a819c-fa58-4141-9951-c1031960a9ba,Switzerland,Schweiz,Suisse
c603d4f1-f880-49f9-a55b-74cc4ca692d7,363a819c-fa58-4141-9951-c1031960a9ba,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,f9782706-1b70-4748-9fe5-91218aa84e24,Switzerland,Schweiz,Suisse
9c189818-8e33-4818-a9fb-486ed44569a2,0a93fed9-6ad5-4a97-827c-1ae24242509a,Switzerland,Schweiz,Suisse
cf381c68-4d49-4080-b788-f2001369bbb5,e2a99f78-83eb-4567-8afa-dfa94a8ebed1,Netherlands,Niederlande,Pays-Bas
f92c3503-32a6-4a1e-9627-fd3088661709,62fa4728-1281-44d8-9699-cada119c2bf4,Germany,Deutschland,Allemagne
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,13c462f2-e1c7-4242-adb4-9561903b5ba5,Switzerland,Schweiz,Suisse
63f20211-c9b9-41c7-9493-d0c6087cf70e,9f77cf6b-78d2-404e-ac20-4f11f3b0eb32,Germany,Deutschland,Allemagne
55e24273-e4b9-48c2-8174-47f7222aff5e,20d16b3c-76a9-497d-977c-580a1e48926a,Switzerland,Schweiz,Suisse
55e24273-e4b9-48c2-8174-47f7222aff5e,5b75d35f-2607-4193-b81d-fc7e9c9c0095,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,9afafd4a-c94b-40f6-8fb1-4ec393e5b350,Switzerland,Schweiz,Suisse
4e8281bc-cbb7-4e4d-bec0-15ba1520e72c,a4fcd784-5d34-4f60-ab24-e4b199b971c6,France,Frankreich,France
63f20211-c9b9-41c7-9493-d0c6087cf70e,94ee49e9-b992-4eb8-af5e-526ecd19fc5b,USA,USA,États-Unis
73aceb2d-6d05-4f7f-ad08-4bfe963b0913,a68f4628-5f08-4c65-9cb6-e354409692d5,Switzerland,Schweiz,Suisse
80a000d8-fabf-4c3b-a451-5f44a31f3f98,951b1253-db53-4e27-802c-b9fb18b59db8,Switzerland,Schweiz,Suisse
3d2de244-4c82-4d3e-977d-20fecca9cbc6,50a39186-4cea-4ae0-9114-b2a8e363afb2,Italy,Italien,Italie
ef0583b7-66e5-4778-945e-c4ed4661685d,ab43cb0b-2fa7-4315-a995-952bfe091318,Switzerland,Schweiz,Suisse
7ea7499c-6220-406c-9019-21ce19b408d4,0875fb65-ea0a-492e-b9e8-bf2ba7d0af45,Switzerland,Schweiz,Suisse
6df9a48b-ef3a-4e3e-b367-4e2045d9210c,b209c822-569f-4c7f-b86f-f17d336807cb,Switzerland,Schweiz,Suisse
73aceb2d-6d05-4f7f-ad08-4bfe963b0913,04c2e92e-b8c6-495b-81b0-a9f9a0c07493,Switzerland,Schweiz,Suisse
5dcb444a-90c3-49b1-a62f-10c1809bb59f,04c2e92e-b8c6-495b-81b0-a9f9a0c07493,Switzerland,Schweiz,Suisse
a116c543-3fe9-4b2b-974e-6a663b897123,93c41965-fd87-4b73-9c59-26ea41dbd437,Switzerland,Schweiz,Suisse
7687a907-652e-439d-a05a-10030fb831a2,cfa82903-1294-4d16-9142-dd4ee9eba3ce,UK,UK,UK
cf381c68-4d49-4080-b788-f2001369bbb5,c5469146-45fd-47f1-8906-22abf4d7c5e0,Norway,Norwegen,Norvège
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,ae6ff00c-e7cb-4762-8e56-a637b7700635,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,f35483b9-6529-4ce1-8c23-cfb34e4609d8,Germany,Deutschland,Allemagne
6db5eaa4-9c23-4ee8-b07c-ddb532fd559c,d2745a3a-ffb9-4949-b1bb-b75753d6087e,France,Frankreich,France
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,261b808c-ad83-4714-9835-501f7ffeaf2b,Germany,Deutschland,Allemagne
a0599183-1f3a-4a47-a8b6-4cbce1acf662,1c43d4c7-5b1d-462d-a340-ff079747ccb6,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,bd016392-6100-4228-b0b0-73a75cbb763c,Switzerland,Schweiz,Suisse
ce5cfa28-3759-4b5b-89cb-a72596aa12b3,eddbaca5-9edc-4771-b83d-5ae186c94885,Switzerland,Schweiz,Suisse
73aceb2d-6d05-4f7f-ad08-4bfe963b0913,eddbaca5-9edc-4771-b83d-5ae186c94885,Switzerland,Schweiz,Suisse
9d848f05-9ff7-4af7-ad8a-513cabc31cc8,25385f67-3985-4a06-b4f9-eb64f9fcca1c,USA,USA,États-Unis
865b6248-f160-4101-a63e-33516da98b63,e6020ac2-bdc3-403b-9a97-d6430b509a19,Switzerland,Schweiz,Suisse
598f6fbf-9fc4-491d-afe0-a9ff748260be,21b3d6ad-177e-4036-82d8-e79bb7f1ac6e,USA,USA,États-Unis
a0599183-1f3a-4a47-a8b6-4cbce1acf662,aa833856-0b9c-4768-9985-70d72018630f,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,61dbce52-cabd-4bf7-9b2c-4aca88a2698b,Switzerland,Schweiz,Suisse
81f836ab-e81d-4b6d-9316-61a60fe065e4,aea8e766-f131-4016-8473-db8f64dd7b99,Germany,Deutschland,Allemagne
865b6248-f160-4101-a63e-33516da98b63,2398388f-b893-4d73-ab3c-f84138e18018,Switzerland,Schweiz,Suisse
3a026fe0-c4e8-4652-8ad9-b707a4e59c99,8d8cb70b-452c-497a-be67-fa41af36b623,Switzerland,Schweiz,Suisse
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,f9782706-1b70-4748-9fe5-91218aa84e24,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,3d92d70e-9119-448f-8125-9eec6316b672,Switzerland,Schweiz,Suisse
ad6d969c-cfea-451c-98ec-7c8f1d46d103,c0b09da5-8d23-4edc-be62-9d11106c9c44,Switzerland,Schweiz,Suisse
a116c543-3fe9-4b2b-974e-6a663b897123,75478c1f-b226-4615-8240-8eeea42e7e00,Switzerland,Schweiz,Suisse
17fd0255-f8e5-41e2-8228-570bf97f11c3,75478c1f-b226-4615-8240-8eeea42e7e00,Switzerland,Schweiz,Suisse
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,19178e62-ffad-4e7a-a4e0-4fbe0510abff,Switzerland,Schweiz,Suisse
8682bac2-a6cb-4aec-8ddf-c205188ddda8,0b670927-96d2-46fa-867d-6c269af517ee,Switzerland,Schweiz,Suisse
a116c543-3fe9-4b2b-974e-6a663b897123,0b670927-96d2-46fa-867d-6c269af517ee,Switzerland,Schweiz,Suisse
1a9adb77-7ab4-48db-8b93-602bec03097a,0b670927-96d2-46fa-867d-6c269af517ee,Switzerland,Schweiz,Suisse
ef0583b7-66e5-4778-945e-c4ed4661685d,04c2e92e-b8c6-495b-81b0-a9f9a0c07493,Switzerland,Schweiz,Suisse
90645df3-4b64-424d-a079-53b9bd3663b4,04c2e92e-b8c6-495b-81b0-a9f9a0c07493,Switzerland,Schweiz,Suisse
97186624-1f26-47c7-88eb-51d9419dee89,04c2e92e-b8c6-495b-81b0-a9f9a0c07493,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,11638926-423e-4d82-8086-607aba2c46c9,Switzerland,Schweiz,Suisse
7c1fa027-6f4a-4dff-b8a2-cf04772b2ee6,3707e27f-d03a-4637-b760-18bdc566da3c,UK,UK,UK
cf381c68-4d49-4080-b788-f2001369bbb5,a9789ea9-edf1-42cc-a138-fd7c7cc733c5,Netherlands,Niederlande,Pays-Bas
aa3d489f-33d0-4fc4-b8ed-830e3b6771e0,86910953-0e04-46d6-8c50-05970c570a33,Switzerland,Schweiz,Suisse
17fd0255-f8e5-41e2-8228-570bf97f11c3,0b670927-96d2-46fa-867d-6c269af517ee,Switzerland,Schweiz,Suisse
5dcb444a-90c3-49b1-a62f-10c1809bb59f,0b670927-96d2-46fa-867d-6c269af517ee,Switzerland,Schweiz,Suisse
d65045a2-0b53-4e9e-bd37-7f84c191b9ff,770534db-8385-4839-a9a9-8cca2df66a26,Germany,Deutschland,Allemagne
9c81f3cf-9e3e-4a22-8c1b-43ef10fbfc16,86910953-0e04-46d6-8c50-05970c570a33,Switzerland,Schweiz,Suisse
50a48a5c-aec9-4cd2-89f8-d27c29300902,86910953-0e04-46d6-8c50-05970c570a33,Switzerland,Schweiz,Suisse
55e24273-e4b9-48c2-8174-47f7222aff5e,86910953-0e04-46d6-8c50-05970c570a33,Switzerland,Schweiz,Suisse
50a48a5c-aec9-4cd2-89f8-d27c29300902,20d16b3c-76a9-497d-977c-580a1e48926a,Switzerland,Schweiz,Suisse
0b2be04b-80ec-4176-9fe4-0ccad543364d,d93aa865-0342-4013-8a25-67a6b49d7375,Bangladesh,Bangladesch,Bangladesch
129d4134-597f-4cac-b801-83e3eade11d1,aa822184-66d7-45bc-a53c-2061eade4bf9,Switzerland,Schweiz,Suisse
a76ad480-9244-4c62-b039-f4249438e724,635548f4-e655-41ef-8098-a9f6c227686a,UK,UK,UK
a90bdcb6-7075-4961-897d-2a8ed6becd42,c42939f3-b894-4693-bdfa-d52ba09355b5,USA,USA,États-Unis
129d4134-597f-4cac-b801-83e3eade11d1,34ad61d5-946e-40ba-a60b-2b4dadfda355,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,8386c52c-484e-4647-b3e3-a9b9a4ac91b0,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,19a5e3d5-1a24-480e-b8f9-621012f0bcfa,Switzerland,Schweiz,Suisse
79e64163-158f-4b32-bd08-563a2d01bc0a,b2c372c7-e325-4928-882e-fabed572aa8f,Switzerland,Schweiz,Suisse
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,b2c372c7-e325-4928-882e-fabed572aa8f,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,32008823-06cf-4466-96cf-0ed3979118f8,Switzerland,Schweiz,Suisse
4f040d1a-fc3b-4800-9d4c-656ea1bf022b,248403fe-6fe7-454a-86a6-00ee41b209cb,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,606c19ad-dc3d-442b-b65a-239dee9df76e,Switzerland,Schweiz,Suisse
c5d791d3-cf37-4f23-9bae-96972f6808a8,5dfe85cd-dff3-48d2-a309-6ccced1c8409,Switzerland,Schweiz,Suisse
9c81f3cf-9e3e-4a22-8c1b-43ef10fbfc16,7214c9fe-8283-4d1f-a6c8-198cac970d6e,USA,USA,États-Unis
129d4134-597f-4cac-b801-83e3eade11d1,9cd3d5e3-041a-4bd7-b4c7-61199d985031,Germany,Deutschland,Allemagne
d65045a2-0b53-4e9e-bd37-7f84c191b9ff,bf1f2de7-db6d-4268-9412-76b3b29e6d4c,Germany,Deutschland,Allemagne
69b887b9-c480-48c6-aba1-352fef583c6f,c29d4144-8ae4-4ace-8dda-062881f040ef,Germany,Deutschland,Allemagne
ad6d969c-cfea-451c-98ec-7c8f1d46d103,c29d4144-8ae4-4ace-8dda-062881f040ef,Germany,Deutschland,Allemagne
938dc524-0858-4aab-aa75-e4ca52dd95d7,4123a769-bac1-4f96-8ee2-27b6708bbb3f,USA,USA,États-Unis
598f6fbf-9fc4-491d-afe0-a9ff748260be,e4364938-018f-48e9-8e37-cbab8f1f207f,USA,USA,États-Unis
3a026fe0-c4e8-4652-8ad9-b707a4e59c99,f5dc4434-58b9-4681-9696-462837f0dd8e,Switzerland,Schweiz,Suisse
69b887b9-c480-48c6-aba1-352fef583c6f,c0b09da5-8d23-4edc-be62-9d11106c9c44,Switzerland,Schweiz,Suisse
80a000d8-fabf-4c3b-a451-5f44a31f3f98,e76e9f42-e0fc-4475-ab46-ecd2a56ebe0c,Portugal,Portugal,Portugal
0b2be04b-80ec-4176-9fe4-0ccad543364d,a778bd9c-dfbc-450a-a2e0-09bf19b2cb9d,Netherlands,Niederlande,Pays-Bas
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,70601096-7804-413e-9018-16f309ce30a1,Switzerland,Schweiz,Suisse
f92c3503-32a6-4a1e-9627-fd3088661709,6152a307-2cd7-43aa-bef4-92f17565d73e,Belgium,Belgien,Belgique
0b2be04b-80ec-4176-9fe4-0ccad543364d,63708871-7322-4392-ab9e-e349b560cc13,UK,UK,UK
55e24273-e4b9-48c2-8174-47f7222aff5e,b328f899-8beb-4a2a-ae69-859e20e27337,Germany,Deutschland,Allemagne
865b6248-f160-4101-a63e-33516da98b63,f6b1e52a-3ce2-4a1f-bfec-31e569ee169a,Switzerland,Schweiz,Suisse
8682bac2-a6cb-4aec-8ddf-c205188ddda8,b2c372c7-e325-4928-882e-fabed572aa8f,Switzerland,Schweiz,Suisse
c5d791d3-cf37-4f23-9bae-96972f6808a8,0db0a2cc-a340-4d39-9b54-a540a4041b5d,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,03b8694a-b88c-4113-b537-6aae55725c49,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,d5104c91-09eb-41d3-9f83-b92720b46256,Switzerland,Schweiz,Suisse
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,ade62ba3-5f8d-458c-a8e1-f3facb7105f6,Switzerland,Schweiz,Suisse
dd6ed58f-4b14-4fce-a5f5-00c380e7592a,86f3504d-7f1f-4563-90ae-e15179134531,Switzerland,Schweiz,Suisse
ef0583b7-66e5-4778-945e-c4ed4661685d,82c103ba-39ea-4611-b6ba-18288241a02c,Switzerland,Schweiz,Suisse
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,5d2f4ab9-190b-460e-a0bf-c57e53df6855,Switzerland,Schweiz,Suisse
7c1fa027-6f4a-4dff-b8a2-cf04772b2ee6,e65bea9f-88d3-492d-9790-9647e2c91400,Netherlands,Niederlande,Pays-Bas
a0599183-1f3a-4a47-a8b6-4cbce1acf662,97325e54-ac1c-441a-a5fa-642acb9b98fd,Switzerland,Schweiz,Suisse
30baa42f-accb-46da-87c1-48ccf12deb1d,afff7a3f-da80-4f68-a173-774e81f2c3ff,Switzerland,Schweiz,Suisse
c0de6595-de57-4e27-bc94-7918c425e406,42d51778-f0f6-4e1e-861d-22ca7a5a021c,Switzerland,Schweiz,Suisse
dad84e3a-b807-4b32-8352-e9c2cdeab496,1a0ef98f-6139-4cd8-8a89-85b91f09d8d8,Switzerland,Schweiz,Suisse
18a7fe76-47ee-4c3d-a921-2698e32d8c6e,1a0ef98f-6139-4cd8-8a89-85b91f09d8d8,Switzerland,Schweiz,Suisse
90645df3-4b64-424d-a079-53b9bd3663b4,d15c3515-fc1f-4f26-b5e6-be230a6a11fb,UK,UK,UK
4748dbfa-4371-4c0d-a202-62b5de7fa674,650289e7-0d0e-4088-bc3f-321395492128,USA,USA,États-Unis
865b6248-f160-4101-a63e-33516da98b63,5a3d5e37-1d88-4fc8-9b70-f07ad5516042,Switzerland,Schweiz,Suisse
c0de6595-de57-4e27-bc94-7918c425e406,578c41b3-730d-425f-8ab7-1a0698289326,Switzerland,Schweiz,Suisse
73aceb2d-6d05-4f7f-ad08-4bfe963b0913,578c41b3-730d-425f-8ab7-1a0698289326,Switzerland,Schweiz,Suisse
9d848f05-9ff7-4af7-ad8a-513cabc31cc8,6092ebd8-70e0-4dca-9d6b-f12a0953dedd,Germany,Deutschland,Allemagne
ef0583b7-66e5-4778-945e-c4ed4661685d,2695041e-58fb-4134-b139-f0984c00c688,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,df449f20-b7c6-46c5-a3e2-cb8106f9a34e,Switzerland,Schweiz,Suisse
cf381c68-4d49-4080-b788-f2001369bbb5,9520d197-c541-470e-8054-32831ce547c6,Croatia,Kroatien,Croatie
cf381c68-4d49-4080-b788-f2001369bbb5,a4275fc3-05a2-4e57-8331-5fa7db6100d0,Austria,Österreich,Autriche
cf381c68-4d49-4080-b788-f2001369bbb5,58e424b4-eafc-4e1a-a01d-5e99c3656a58,Italy,Italien,Italie
4262f563-7da4-4e97-aab6-5ab8a4dfc554,e69b9714-7e00-4522-b11a-4b7e10c4443e,Switzerland,Schweiz,Suisse
6df9a48b-ef3a-4e3e-b367-4e2045d9210c,b79391f0-4a7b-4b44-a505-d4fe36274a40,Switzerland,Schweiz,Suisse
30a71f1f-d052-42a7-bfe2-75bb3bdfb83f,10b6c473-a678-4813-8de5-78cf3b165993,Switzerland,Schweiz,Suisse
4e8281bc-cbb7-4e4d-bec0-15ba1520e72c,b3f97b97-799a-444c-9942-fe4b0e8faaa8,France,Frankreich,France
7ea7499c-6220-406c-9019-21ce19b408d4,9c889771-339a-4587-bbd0-5f9065d870cf,Switzerland,Schweiz,Suisse
374b751b-b68b-4e9b-82af-f33865c324eb,9dd17e8e-7d29-42e7-ba56-a33776013093,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,9bef02c0-3f6d-4652-a5fa-bec5a60cad64,Switzerland,Schweiz,Suisse
de05db62-b39a-4726-b561-d8716c6a1671,578c41b3-730d-425f-8ab7-1a0698289326,Switzerland,Schweiz,Suisse
4b19db80-68ab-40dd-a792-549ab48267e9,578c41b3-730d-425f-8ab7-1a0698289326,Switzerland,Schweiz,Suisse
6db5eaa4-9c23-4ee8-b07c-ddb532fd559c,5c86efe0-3a57-4885-9204-9b044407f5d0,Germany,Deutschland,Allemagne
57490148-f2a3-482b-9114-b70e18f03ea6,1bf51e7f-aba9-44f3-88fa-7f93b941a311,Germany,Deutschland,Allemagne
603141ea-50f1-4d93-b939-bc27bd0e846e,9662df0b-61b3-41ef-a04e-7802a278fece,Belgium,Belgien,Belgique
c16bdefd-394d-4f08-b628-01cc427e8efd,9662df0b-61b3-41ef-a04e-7802a278fece,Belgium,Belgien,Belgique
80a000d8-fabf-4c3b-a451-5f44a31f3f98,0a5b74e5-c25a-4709-ae4a-5b3d6e233e42,Switzerland,Schweiz,Suisse
129d4134-597f-4cac-b801-83e3eade11d1,7b12c6b0-42c9-4900-a15f-a19f2a139a54,Belgium,Belgien,Belgique
e3183fc3-c6a9-41f1-89fb-1f145946d5c8,b0f424db-046c-4619-b154-c4cabe4970a0,USA,USA,États-Unis
de05db62-b39a-4726-b561-d8716c6a1671,4befa483-b59e-46d3-b571-94a9d852b3bb,Switzerland,Schweiz,Suisse
73aceb2d-6d05-4f7f-ad08-4bfe963b0913,4befa483-b59e-46d3-b571-94a9d852b3bb,Switzerland,Schweiz,Suisse
9c81f3cf-9e3e-4a22-8c1b-43ef10fbfc16,c07932dd-937d-4666-b31c-556e5613c2b4,France,Frankreich,France
3a026fe0-c4e8-4652-8ad9-b707a4e59c99,ff6b56ef-a6fe-4bd5-a99d-f3b72e76f962,Switzerland,Schweiz,Suisse
c16bdefd-394d-4f08-b628-01cc427e8efd,ff6b56ef-a6fe-4bd5-a99d-f3b72e76f962,Switzerland,Schweiz,Suisse
a47acc5d-d2eb-48a6-bd72-8e6c7a4de619,2db2d48c-e630-4bdc-890d-20732b14717a,Switzerland,Schweiz,Suisse
bb897d08-4bae-47e5-a127-058facff6bd4,071410a2-1a3b-4fce-ae06-89728cc7fedf,Switzerland,Schweiz,Suisse
865b6248-f160-4101-a63e-33516da98b63,30d86916-2bf2-4e1d-a050-d45d3c042fb1,Switzerland,Schweiz,Suisse
a0599183-1f3a-4a47-a8b6-4cbce1acf662,7ef095af-d019-4ed6-8094-0f3f70e0e5c0,Switzerland,Schweiz,Suisse
55e24273-e4b9-48c2-8174-47f7222aff5e,a8ce11ec-25ef-4eef-a856-7bf9b23dfbe2,UK,UK,UK
